Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Gender,Churn,Product Category ID
3214,2020-05-06 09:44:50,Books,43,5,4130,Credit Card,33,1.0,Calvin Allison,Female,0,4
3214,2020-01-22 12:40:23,Electronics,426,1,1816,Credit Card,33,1.0,Calvin Allison,Female,0,1
3214,2022-04-11 15:20:53,Clothing,475,4,5031,Credit Card,33,,Calvin Allison,Female,0,3
3214,2021-09-15 18:28:24,Books,380,4,1432,Cash,33,1.0,Calvin Allison,Female,0,4
3214,2023-01-08 02:36:00,Books,61,1,4439,PayPal,33,0.0,Calvin Allison,Female,0,4
3214,2021-02-27 06:21:44,Books,232,5,5013,PayPal,33,1.0,Calvin Allison,Female,0,4
3214,2021-02-19 14:43:57,Clothing,107,1,4915,PayPal,33,1.0,Calvin Allison,Female,0,3
3214,2022-10-28 03:33:06,Books,444,3,2139,Credit Card,33,0.0,Calvin Allison,Female,0,4
32063,2023-08-17 19:23:58,Books,452,1,4728,PayPal,64,,Joseph Meadows,Male,1,4
32063,2021-06-01 14:08:45,Electronics,396,2,3360,Credit Card,64,,Joseph Meadows,Male,1,1
32063,2022-10-25 04:06:08,Clothing,168,1,965,Credit Card,64,0.0,Joseph Meadows,Male,1,3
32063,2022-01-06 16:31:58,Electronics,29,1,4217,PayPal,64,0.0,Joseph Meadows,Male,1,1
18417,2022-04-30 09:03:42,Clothing,184,4,4172,PayPal,43,1.0,Cynthia Bruce,Male,1,3
18417,2022-08-07 22:14:57,Clothing,95,3,2402,Crypto,43,0.0,Cynthia Bruce,Male,1,3
18417,2020-01-28 05:22:14,Electronics,62,2,1847,PayPal,43,0.0,Cynthia Bruce,Male,1,1
18417,2021-11-27 08:45:48,Clothing,248,5,1660,Crypto,43,0.0,Cynthia Bruce,Male,1,3
18417,2021-07-14 16:38:51,Home,379,3,5042,Credit Card,43,0.0,Cynthia Bruce,Male,1,2
12777,2021-05-10 21:09:22,Books,120,5,4545,Credit Card,41,0.0,Ms. Julia Silva MD,Male,1,4
12777,2020-07-14 09:36:16,Clothing,181,2,4897,Credit Card,41,0.0,Ms. Julia Silva MD,Male,1,3
12777,2021-04-09 05:45:46,Clothing,62,3,2594,Credit Card,41,0.0,Ms. Julia Silva MD,Male,1,3
12777,2021-08-22 10:41:20,Clothing,429,4,1595,Cash,41,1.0,Ms. Julia Silva MD,Male,1,3
12777,2023-09-11 00:26:54,Clothing,452,5,933,Credit Card,41,0.0,Ms. Julia Silva MD,Male,1,3
12777,2021-01-08 03:25:22,Clothing,107,1,2692,Crypto,41,1.0,Ms. Julia Silva MD,Male,1,3
12777,2021-06-11 18:34:28,Clothing,144,1,861,Credit Card,41,1.0,Ms. Julia Silva MD,Male,1,3
12777,2022-09-17 21:45:17,Clothing,22,2,3395,Credit Card,41,0.0,Ms. Julia Silva MD,Male,1,3
6394,2020-11-09 02:09:18,Electronics,124,1,2694,Cash,66,0.0,Luis Warren,Male,0,1
6394,2022-01-30 10:10:30,Home,395,3,2628,Crypto,66,1.0,Luis Warren,Male,0,2
6394,2022-10-28 17:42:38,Electronics,152,3,5012,Credit Card,66,1.0,Luis Warren,Male,0,1
6394,2023-03-30 08:29:58,Clothing,72,3,1961,Credit Card,66,1.0,Luis Warren,Male,0,3
6394,2021-03-08 06:56:51,Books,60,5,3551,Cash,66,0.0,Luis Warren,Male,0,4
6394,2022-02-13 14:42:28,Clothing,422,2,998,PayPal,66,1.0,Luis Warren,Male,0,3
6394,2023-02-23 08:31:33,Home,167,5,1634,Credit Card,66,1.0,Luis Warren,Male,0,2
6394,2020-09-25 02:16:11,Clothing,486,3,3596,PayPal,66,1.0,Luis Warren,Male,0,3
6394,2021-03-21 00:03:33,Electronics,305,1,1032,PayPal,66,,Luis Warren,Male,0,1
48569,2022-08-19 00:42:26,Clothing,472,5,1856,Credit Card,52,1.0,Carolyn Haley,Male,1,3
48569,2020-09-13 19:18:27,Clothing,46,1,3327,Cash,52,0.0,Carolyn Haley,Male,1,3
48569,2023-09-07 18:32:47,Clothing,276,1,1142,Credit Card,52,0.0,Carolyn Haley,Male,1,3
48569,2020-05-22 14:01:45,Books,329,5,4611,PayPal,52,,Carolyn Haley,Male,1,4
21812,2022-09-25 21:55:48,Books,327,4,4243,Cash,39,0.0,John Scott,Male,0,4
21812,2021-11-24 05:29:46,Home,440,2,3814,Credit Card,39,,John Scott,Male,0,2
21812,2021-05-20 13:36:40,Clothing,417,5,2026,Credit Card,39,0.0,John Scott,Male,0,3
21812,2021-02-05 23:28:14,Books,36,2,2063,PayPal,39,0.0,John Scott,Male,0,4
21812,2021-03-05 17:27:05,Home,251,3,1881,Crypto,39,1.0,John Scott,Male,0,2
21812,2023-07-30 18:08:37,Books,494,2,4998,Credit Card,39,0.0,John Scott,Male,0,4
43743,2022-04-06 05:52:43,Clothing,302,2,4960,Credit Card,36,,David Brandt,Female,1,3
43743,2021-01-17 05:55:14,Home,68,2,1141,Credit Card,36,1.0,David Brandt,Female,1,2
43743,2020-11-29 17:32:51,Electronics,319,4,2023,Cash,36,0.0,David Brandt,Female,1,1
43743,2021-07-07 23:43:43,Home,388,1,3929,Crypto,36,1.0,David Brandt,Female,1,2
43743,2020-10-04 18:30:11,Electronics,247,4,2572,PayPal,36,0.0,David Brandt,Female,1,1
7820,2022-08-13 23:35:46,Books,495,2,2748,Cash,18,0.0,Sally Lopez,Male,0,4
7820,2023-09-13 23:33:35,Clothing,422,3,2570,PayPal,18,1.0,Sally Lopez,Male,0,3
7820,2020-03-02 17:01:04,Clothing,160,1,3212,Credit Card,18,0.0,Sally Lopez,Male,0,3
15716,2021-01-23 06:14:59,Books,143,4,3744,Credit Card,50,,James Dixon,Female,0,4
15716,2020-08-06 23:08:09,Clothing,296,1,1855,Credit Card,50,1.0,James Dixon,Female,0,3
15716,2020-07-29 23:09:31,Home,497,5,2874,PayPal,50,,James Dixon,Female,0,2
15716,2020-04-03 18:21:57,Electronics,306,4,2075,Cash,50,0.0,James Dixon,Female,0,1
15716,2020-09-03 02:00:28,Clothing,225,1,3169,Cash,50,0.0,James Dixon,Female,0,3
46073,2021-09-02 17:44:29,Clothing,210,3,714,Credit Card,61,1.0,Melissa Butler,Male,0,3
46073,2020-02-12 04:31:31,Books,285,5,5263,PayPal,61,1.0,Melissa Butler,Male,0,4
11784,2022-07-05 17:06:12,Electronics,249,1,3533,Credit Card,57,0.0,Pedro Hays,Male,1,1
11784,2023-06-10 05:54:27,Books,149,3,2736,PayPal,57,0.0,Pedro Hays,Male,1,4
11784,2021-01-17 21:10:17,Home,143,1,5196,PayPal,57,1.0,Pedro Hays,Male,1,2
11784,2021-06-15 09:28:28,Books,144,2,2010,Cash,57,1.0,Pedro Hays,Male,1,4
11784,2021-02-23 17:07:11,Electronics,178,5,1400,Cash,57,1.0,Pedro Hays,Male,1,1
11784,2020-09-20 18:06:11,Books,77,4,2027,Credit Card,57,0.0,Pedro Hays,Male,1,4
11784,2021-10-19 21:22:05,Books,10,4,3131,Cash,57,0.0,Pedro Hays,Male,1,4
11784,2020-05-27 06:42:04,Home,291,1,1071,PayPal,57,1.0,Pedro Hays,Male,1,2
11784,2022-02-11 20:44:06,Electronics,91,3,3134,Credit Card,57,0.0,Pedro Hays,Male,1,1
11784,2020-10-04 11:59:15,Clothing,373,1,2262,PayPal,57,1.0,Pedro Hays,Male,1,3
11784,2020-04-27 06:46:12,Books,298,5,5149,Credit Card,57,1.0,Pedro Hays,Male,1,4
27170,2020-01-15 01:34:15,Clothing,64,1,2411,Credit Card,37,0.0,Stephanie Morales,Female,0,3
27170,2022-03-14 17:06:02,Home,41,2,2740,Credit Card,37,1.0,Stephanie Morales,Female,0,2
30459,2022-10-04 09:08:41,Home,318,2,1906,PayPal,57,0.0,Joseph Hines,Female,0,2
30459,2023-02-07 03:43:05,Electronics,117,3,1820,PayPal,57,,Joseph Hines,Female,0,1
30459,2021-12-15 05:09:24,Clothing,116,5,1622,Crypto,57,1.0,Joseph Hines,Female,0,3
30459,2021-03-19 09:48:39,Electronics,306,3,2241,Cash,57,0.0,Joseph Hines,Female,0,1
30459,2021-01-07 11:44:27,Electronics,148,2,2347,Credit Card,57,1.0,Joseph Hines,Female,0,1
30459,2022-11-27 22:45:25,Books,15,5,3569,Credit Card,57,0.0,Joseph Hines,Female,0,4
46661,2021-11-20 14:29:16,Clothing,86,1,508,Credit Card,34,0.0,Jennifer Moyer,Female,0,3
46661,2021-01-20 11:45:35,Clothing,136,1,3776,PayPal,34,0.0,Jennifer Moyer,Female,0,3
46661,2022-11-20 20:00:02,Home,247,2,425,PayPal,34,1.0,Jennifer Moyer,Female,0,2
46661,2020-08-09 01:54:12,Books,402,3,2074,Credit Card,34,1.0,Jennifer Moyer,Female,0,4
46661,2022-04-10 03:00:01,Home,39,1,754,Cash,34,1.0,Jennifer Moyer,Female,0,2
46661,2021-05-03 04:11:10,Home,355,1,5008,PayPal,34,,Jennifer Moyer,Female,0,2
46661,2021-10-20 00:45:12,Books,294,4,2247,PayPal,34,1.0,Jennifer Moyer,Female,0,4
46661,2022-07-15 19:41:44,Electronics,130,1,3161,PayPal,34,,Jennifer Moyer,Female,0,1
38236,2020-12-11 11:35:51,Books,59,4,1717,PayPal,27,0.0,Bethany Oneal,Female,0,4
38236,2020-11-20 23:15:05,Clothing,294,3,1349,PayPal,27,0.0,Bethany Oneal,Female,0,3
38236,2020-08-15 23:16:48,Books,225,1,1366,Credit Card,27,0.0,Bethany Oneal,Female,0,4
38236,2023-01-26 02:27:39,Home,333,5,4250,Crypto,27,1.0,Bethany Oneal,Female,0,2
38236,2020-01-09 11:33:55,Home,358,3,2578,PayPal,27,1.0,Bethany Oneal,Female,0,2
42007,2020-04-25 15:42:19,Electronics,283,2,4877,PayPal,51,1.0,Mackenzie Harris,Male,1,1
42007,2021-08-17 06:59:01,Books,382,3,2859,PayPal,51,0.0,Mackenzie Harris,Male,1,4
42007,2020-05-02 23:21:25,Clothing,131,1,5096,Crypto,51,0.0,Mackenzie Harris,Male,1,3
42007,2023-01-15 19:55:41,Electronics,94,4,3849,Credit Card,51,0.0,Mackenzie Harris,Male,1,1
42007,2021-11-26 16:07:34,Home,136,1,2146,Credit Card,51,0.0,Mackenzie Harris,Male,1,2
12701,2022-08-20 19:39:31,Books,33,3,2577,Credit Card,28,,Rebekah Blake,Female,0,4
12701,2020-04-12 14:03:55,Books,442,2,354,Cash,28,0.0,Rebekah Blake,Female,0,4
12701,2021-02-28 14:51:59,Clothing,80,4,4265,Cash,28,1.0,Rebekah Blake,Female,0,3
12701,2020-01-05 12:58:41,Books,193,3,2173,Cash,28,,Rebekah Blake,Female,0,4
12701,2022-08-16 02:33:32,Clothing,385,1,4683,Credit Card,28,0.0,Rebekah Blake,Female,0,3
44409,2020-05-12 23:09:36,Clothing,349,3,1128,Credit Card,32,1.0,Melissa Hooper,Male,0,3
44409,2023-02-06 15:40:44,Electronics,273,5,812,Cash,32,0.0,Melissa Hooper,Male,0,1
44409,2020-10-09 18:29:00,Electronics,400,1,3340,PayPal,32,,Melissa Hooper,Male,0,1
44409,2020-09-04 02:38:10,Home,169,4,4248,PayPal,32,0.0,Melissa Hooper,Male,0,2
44409,2021-04-23 10:45:55,Books,476,1,2562,Cash,32,1.0,Melissa Hooper,Male,0,4
227,2021-08-04 22:47:54,Clothing,156,1,2805,Cash,18,1.0,Amanda Sullivan,Male,0,3
227,2020-08-30 22:51:04,Books,322,4,3468,Crypto,18,1.0,Amanda Sullivan,Male,0,4
227,2023-04-30 22:15:55,Clothing,131,2,1128,Crypto,18,1.0,Amanda Sullivan,Male,0,3
227,2021-06-06 00:30:01,Clothing,31,5,4468,Cash,18,1.0,Amanda Sullivan,Male,0,3
227,2020-02-05 20:01:44,Home,239,3,4024,Credit Card,18,,Amanda Sullivan,Male,0,2
4202,2023-07-23 14:59:23,Electronics,361,2,5162,PayPal,49,1.0,Timothy Stephens,Female,0,1
4202,2020-04-12 03:56:37,Electronics,253,5,1518,Credit Card,49,1.0,Timothy Stephens,Female,0,1
4202,2022-09-07 23:03:37,Electronics,332,1,2584,Cash,49,1.0,Timothy Stephens,Female,0,1
4202,2022-03-05 23:41:09,Clothing,284,5,3200,Credit Card,49,1.0,Timothy Stephens,Female,0,3
4202,2023-08-22 19:04:26,Clothing,128,2,1653,PayPal,49,0.0,Timothy Stephens,Female,0,3
4202,2022-05-26 16:09:41,Books,372,5,4272,Crypto,49,1.0,Timothy Stephens,Female,0,4
4202,2020-12-06 01:14:14,Home,229,4,2442,PayPal,49,0.0,Timothy Stephens,Female,0,2
4202,2022-04-19 14:33:48,Books,175,4,2824,Credit Card,49,1.0,Timothy Stephens,Female,0,4
45475,2021-09-26 05:06:29,Electronics,199,1,4250,Crypto,63,0.0,Jeff Kelley,Male,0,1
45475,2020-02-05 08:24:14,Electronics,487,5,2394,Credit Card,63,0.0,Jeff Kelley,Male,0,1
45475,2022-07-07 17:04:03,Home,310,5,4342,PayPal,63,0.0,Jeff Kelley,Male,0,2
45475,2023-08-05 06:52:18,Clothing,223,5,2511,Cash,63,1.0,Jeff Kelley,Male,0,3
45475,2020-01-02 23:43:05,Electronics,436,3,2828,Crypto,63,1.0,Jeff Kelley,Male,0,1
45475,2021-05-02 02:10:59,Clothing,367,1,409,Credit Card,63,1.0,Jeff Kelley,Male,0,3
14166,2022-12-07 20:30:28,Home,445,1,4893,PayPal,28,1.0,Brianna Contreras,Male,0,2
14166,2020-12-27 01:38:25,Clothing,67,1,849,Credit Card,28,1.0,Brianna Contreras,Male,0,3
14166,2022-03-29 21:27:00,Electronics,458,2,5128,Cash,28,,Brianna Contreras,Male,0,1
14166,2020-11-29 06:02:09,Clothing,490,2,4768,PayPal,28,0.0,Brianna Contreras,Male,0,3
14166,2022-07-31 12:25:47,Clothing,124,1,2582,PayPal,28,1.0,Brianna Contreras,Male,0,3
14166,2022-11-17 16:21:36,Clothing,48,4,2747,Cash,28,0.0,Brianna Contreras,Male,0,3
5225,2023-03-10 00:06:58,Home,173,2,3514,Credit Card,30,1.0,Joshua Logan,Male,0,2
5225,2023-04-06 05:35:04,Home,121,3,889,Cash,30,0.0,Joshua Logan,Male,0,2
5225,2020-09-17 05:58:16,Clothing,256,4,4227,Credit Card,30,1.0,Joshua Logan,Male,0,3
5225,2023-04-27 06:13:19,Books,288,3,2711,Credit Card,30,,Joshua Logan,Male,0,4
5225,2021-03-12 17:26:51,Electronics,160,4,4030,Credit Card,30,,Joshua Logan,Male,0,1
5225,2023-06-08 14:51:15,Home,359,5,1887,PayPal,30,1.0,Joshua Logan,Male,0,2
40864,2021-10-22 13:58:39,Clothing,263,3,246,Credit Card,36,0.0,Jennifer Thornton,Female,0,3
40864,2020-03-29 16:59:23,Clothing,380,2,1765,Credit Card,36,1.0,Jennifer Thornton,Female,0,3
40864,2021-12-29 22:13:12,Clothing,130,2,2869,Credit Card,36,0.0,Jennifer Thornton,Female,0,3
40864,2022-11-14 19:47:40,Home,430,1,1189,Cash,36,0.0,Jennifer Thornton,Female,0,2
40864,2020-10-03 09:12:20,Clothing,117,1,1448,Credit Card,36,0.0,Jennifer Thornton,Female,0,3
40864,2020-09-14 03:01:20,Clothing,481,5,4203,Credit Card,36,0.0,Jennifer Thornton,Female,0,3
40864,2022-10-30 03:17:42,Electronics,151,5,1340,Credit Card,36,0.0,Jennifer Thornton,Female,0,1
40864,2021-09-26 23:21:32,Electronics,153,4,688,Credit Card,36,1.0,Jennifer Thornton,Female,0,1
3857,2022-09-15 04:02:58,Books,248,1,4323,PayPal,58,,Mr. Matthew Johnson V,Female,1,4
3857,2021-12-09 19:27:48,Clothing,252,5,2988,Credit Card,58,1.0,Mr. Matthew Johnson V,Female,1,3
3857,2023-06-01 13:02:20,Electronics,247,4,1333,Credit Card,58,0.0,Mr. Matthew Johnson V,Female,1,1
3857,2022-12-13 12:03:49,Clothing,112,4,5126,Credit Card,58,0.0,Mr. Matthew Johnson V,Female,1,3
26763,2021-08-04 19:53:50,Electronics,88,4,2416,Credit Card,67,1.0,Dennis Powell,Female,1,1
26763,2021-04-20 12:25:53,Electronics,434,5,3691,Credit Card,67,0.0,Dennis Powell,Female,1,1
1837,2023-03-09 11:24:52,Electronics,433,4,309,Credit Card,38,0.0,Paula Romero,Male,0,1
1837,2022-06-19 13:42:43,Clothing,51,1,3753,Cash,38,0.0,Paula Romero,Male,0,3
1837,2023-01-07 02:09:06,Electronics,334,5,991,Cash,38,0.0,Paula Romero,Male,0,1
1837,2022-07-20 03:08:14,Electronics,479,2,2458,Crypto,38,1.0,Paula Romero,Male,0,1
1837,2020-01-03 03:40:53,Books,281,1,4096,PayPal,38,,Paula Romero,Male,0,4
1837,2021-07-21 21:49:45,Books,266,4,717,Crypto,38,0.0,Paula Romero,Male,0,4
8591,2022-09-17 18:24:09,Electronics,471,5,3082,Credit Card,39,,Christopher Stone,Female,1,1
8591,2021-01-12 18:41:21,Home,333,2,4134,Crypto,39,,Christopher Stone,Female,1,2
8591,2020-03-10 09:17:22,Electronics,390,2,4237,Credit Card,39,,Christopher Stone,Female,1,1
8591,2023-03-10 05:44:56,Clothing,441,3,1816,Credit Card,39,,Christopher Stone,Female,1,3
41183,2022-03-13 08:29:34,Clothing,32,5,2050,Cash,32,1.0,Edwin Kim,Female,0,3
41183,2020-05-05 17:22:23,Clothing,347,1,1808,Credit Card,32,1.0,Edwin Kim,Female,0,3
41183,2021-12-28 21:44:44,Electronics,270,2,2516,Cash,32,1.0,Edwin Kim,Female,0,1
41183,2021-02-24 03:58:15,Clothing,207,4,4718,PayPal,32,1.0,Edwin Kim,Female,0,3
20286,2023-03-31 02:19:42,Home,290,5,932,Credit Card,44,0.0,Tanner Randall Jr.,Female,0,2
20286,2021-10-23 12:17:48,Clothing,277,3,249,Credit Card,44,1.0,Tanner Randall Jr.,Female,0,3
20286,2023-01-12 22:43:18,Clothing,145,5,3809,PayPal,44,0.0,Tanner Randall Jr.,Female,0,3
20286,2023-04-09 15:28:26,Books,358,3,5132,Credit Card,44,0.0,Tanner Randall Jr.,Female,0,4
20286,2021-10-22 07:14:11,Home,419,5,3399,Cash,44,1.0,Tanner Randall Jr.,Female,0,2
20286,2021-05-22 04:44:07,Home,229,5,3206,Credit Card,44,1.0,Tanner Randall Jr.,Female,0,2
20286,2020-07-10 07:57:40,Clothing,320,3,2575,Credit Card,44,1.0,Tanner Randall Jr.,Female,0,3
20286,2021-10-14 16:51:20,Clothing,331,1,3874,Credit Card,44,,Tanner Randall Jr.,Female,0,3
20286,2021-12-22 00:40:15,Books,359,5,4750,PayPal,44,0.0,Tanner Randall Jr.,Female,0,4
18832,2020-11-11 10:35:19,Clothing,263,4,3037,Cash,50,1.0,Wesley Eaton,Male,0,3
18832,2020-06-11 08:00:16,Clothing,366,1,4234,Credit Card,50,1.0,Wesley Eaton,Male,0,3
18832,2023-01-14 10:35:16,Home,146,1,4331,PayPal,50,1.0,Wesley Eaton,Male,0,2
18832,2020-12-08 23:35:18,Clothing,383,3,748,PayPal,50,1.0,Wesley Eaton,Male,0,3
45768,2022-09-06 20:24:43,Clothing,90,3,2880,Cash,41,,Gloria Johnson,Female,1,3
45768,2022-09-17 22:16:53,Books,395,2,1086,Cash,41,1.0,Gloria Johnson,Female,1,4
45768,2023-06-15 14:13:36,Books,62,2,2973,Credit Card,41,,Gloria Johnson,Female,1,4
45768,2021-04-29 20:55:40,Clothing,346,3,2118,Cash,41,1.0,Gloria Johnson,Female,1,3
17329,2023-03-07 16:38:15,Clothing,374,4,4702,PayPal,68,,William Baker,Female,0,3
17329,2022-03-10 03:19:13,Home,46,2,1036,Credit Card,68,0.0,William Baker,Female,0,2
17329,2022-03-17 16:27:52,Clothing,25,4,3230,PayPal,68,0.0,William Baker,Female,0,3
17329,2023-02-17 22:55:37,Clothing,343,4,2383,Crypto,68,1.0,William Baker,Female,0,3
17329,2020-05-13 18:46:48,Electronics,239,1,2382,Cash,68,1.0,William Baker,Female,0,1
17329,2023-02-20 03:51:38,Books,191,1,1299,Cash,68,1.0,William Baker,Female,0,4
17329,2020-02-25 22:00:16,Clothing,460,1,1657,PayPal,68,1.0,William Baker,Female,0,3
3717,2021-01-08 01:39:50,Clothing,235,5,3910,Credit Card,57,,Anne Ingram,Female,1,3
3717,2020-03-30 07:35:54,Clothing,124,3,4741,Credit Card,57,,Anne Ingram,Female,1,3
3717,2021-11-13 13:13:00,Clothing,207,3,1276,Crypto,57,1.0,Anne Ingram,Female,1,3
39024,2022-09-16 21:23:14,Clothing,335,5,390,PayPal,49,0.0,Carly Cardenas,Female,1,3
39024,2023-06-30 16:08:07,Home,421,1,1238,PayPal,49,0.0,Carly Cardenas,Female,1,2
39024,2021-04-23 05:04:59,Books,203,3,793,Credit Card,49,0.0,Carly Cardenas,Female,1,4
39024,2023-01-16 03:34:08,Electronics,372,5,4494,Credit Card,49,,Carly Cardenas,Female,1,1
39024,2022-06-13 21:45:39,Books,86,4,383,Credit Card,49,1.0,Carly Cardenas,Female,1,4
39024,2023-08-05 04:33:22,Electronics,300,4,2137,PayPal,49,0.0,Carly Cardenas,Female,1,1
39024,2021-03-19 08:06:14,Electronics,20,3,4229,PayPal,49,0.0,Carly Cardenas,Female,1,1
39024,2021-03-09 22:48:53,Home,428,3,881,Cash,49,1.0,Carly Cardenas,Female,1,2
17599,2021-06-19 09:24:09,Books,52,5,1602,Credit Card,63,0.0,Amanda Gallegos,Male,0,4
17599,2021-11-14 13:42:37,Home,132,3,4265,PayPal,63,1.0,Amanda Gallegos,Male,0,2
17599,2020-02-26 20:10:28,Electronics,409,5,1050,Credit Card,63,0.0,Amanda Gallegos,Male,0,1
17599,2020-04-15 13:16:41,Electronics,383,1,1580,Credit Card,63,,Amanda Gallegos,Male,0,1
17599,2021-09-17 10:55:11,Books,470,3,816,Cash,63,0.0,Amanda Gallegos,Male,0,4
17599,2021-03-18 13:02:03,Books,359,2,4396,PayPal,63,1.0,Amanda Gallegos,Male,0,4
17599,2020-08-04 02:04:29,Home,153,3,1778,Credit Card,63,0.0,Amanda Gallegos,Male,0,2
41741,2023-05-30 22:04:25,Books,373,1,3853,PayPal,43,0.0,David Williams,Male,0,4
41741,2023-05-21 13:37:13,Books,364,3,1644,Crypto,43,0.0,David Williams,Male,0,4
41741,2020-04-08 21:59:10,Books,272,5,2715,PayPal,43,0.0,David Williams,Male,0,4
41741,2023-02-18 05:30:51,Electronics,158,2,4137,Credit Card,43,0.0,David Williams,Male,0,1
2341,2020-08-08 21:23:18,Clothing,281,2,398,Credit Card,61,1.0,Karen Collins,Male,0,3
2341,2020-04-13 00:55:33,Clothing,467,4,4203,Cash,61,,Karen Collins,Male,0,3
2341,2020-10-04 00:23:23,Clothing,10,1,3387,Credit Card,61,1.0,Karen Collins,Male,0,3
2341,2020-04-29 04:53:21,Electronics,404,1,3854,Cash,61,1.0,Karen Collins,Male,0,1
2341,2022-08-10 07:55:57,Clothing,224,4,4807,Credit Card,61,1.0,Karen Collins,Male,0,3
24123,2020-02-25 15:04:13,Home,440,1,662,Cash,47,0.0,David Moore,Female,0,2
24123,2022-04-03 00:38:23,Clothing,178,3,4349,Credit Card,47,,David Moore,Female,0,3
24123,2023-03-10 00:44:18,Home,239,1,4715,PayPal,47,1.0,David Moore,Female,0,2
24123,2021-07-06 09:52:36,Books,195,3,2359,Credit Card,47,1.0,David Moore,Female,0,4
24123,2023-05-11 05:49:25,Home,284,2,4934,Credit Card,47,0.0,David Moore,Female,0,2
24123,2023-05-06 10:54:57,Books,473,2,3216,PayPal,47,0.0,David Moore,Female,0,4
24123,2022-09-27 02:51:28,Clothing,74,4,2798,Cash,47,,David Moore,Female,0,3
43854,2020-09-20 05:23:14,Books,87,3,2100,Crypto,69,,Jonathan Ramirez,Female,0,4
43854,2023-03-16 18:21:50,Books,14,1,1941,Credit Card,69,0.0,Jonathan Ramirez,Female,0,4
43854,2022-07-01 04:57:18,Home,235,4,2602,PayPal,69,0.0,Jonathan Ramirez,Female,0,2
43854,2023-07-21 10:35:23,Books,151,3,4481,Crypto,69,0.0,Jonathan Ramirez,Female,0,4
43854,2023-01-19 01:18:28,Clothing,438,3,3117,PayPal,69,0.0,Jonathan Ramirez,Female,0,3
43854,2020-09-15 16:53:07,Books,146,4,3137,Credit Card,69,0.0,Jonathan Ramirez,Female,0,4
43854,2022-03-08 15:00:35,Books,272,4,4189,Credit Card,69,0.0,Jonathan Ramirez,Female,0,4
43854,2022-08-05 05:31:40,Clothing,87,2,3056,Credit Card,69,1.0,Jonathan Ramirez,Female,0,3
32896,2022-10-14 22:53:44,Clothing,350,1,397,PayPal,39,0.0,Luis Carter,Female,1,3
32896,2022-09-19 21:18:26,Electronics,483,2,274,PayPal,39,1.0,Luis Carter,Female,1,1
32896,2022-08-31 21:42:57,Clothing,314,2,476,Credit Card,39,0.0,Luis Carter,Female,1,3
32896,2021-11-09 01:13:43,Home,112,3,1073,Credit Card,39,,Luis Carter,Female,1,2
32896,2020-02-15 14:15:38,Clothing,485,1,2286,Cash,39,,Luis Carter,Female,1,3
32896,2022-04-10 00:49:27,Electronics,215,5,5032,Cash,39,1.0,Luis Carter,Female,1,1
32896,2021-08-08 05:36:04,Books,19,4,3859,Credit Card,39,0.0,Luis Carter,Female,1,4
5412,2020-01-16 10:46:50,Electronics,325,1,1408,Credit Card,54,,Dennis Miller,Female,0,1
5412,2023-02-22 21:33:37,Home,96,4,1695,Credit Card,54,0.0,Dennis Miller,Female,0,2
5412,2021-07-09 07:34:53,Books,285,1,4775,Credit Card,54,,Dennis Miller,Female,0,4
5412,2020-05-26 20:09:18,Books,128,1,2784,Credit Card,54,1.0,Dennis Miller,Female,0,4
5412,2023-06-29 16:24:20,Clothing,366,2,1095,Credit Card,54,1.0,Dennis Miller,Female,0,3
17226,2020-07-05 10:17:05,Clothing,265,4,1169,Credit Card,61,1.0,Larry Williams,Male,0,3
17226,2023-02-20 14:57:38,Clothing,464,4,1172,Credit Card,61,,Larry Williams,Male,0,3
17226,2022-04-23 03:32:03,Clothing,455,1,4264,Crypto,61,,Larry Williams,Male,0,3
17226,2023-06-24 16:30:20,Clothing,75,4,2368,Credit Card,61,0.0,Larry Williams,Male,0,3
17226,2020-06-02 12:57:24,Electronics,102,3,471,Crypto,61,1.0,Larry Williams,Male,0,1
17226,2021-08-30 10:19:35,Books,493,4,1706,Credit Card,61,1.0,Larry Williams,Male,0,4
17226,2022-03-07 08:40:14,Clothing,66,4,3643,Cash,61,1.0,Larry Williams,Male,0,3
15796,2021-05-25 21:25:23,Electronics,204,3,4123,Credit Card,56,1.0,Manuel Cruz,Male,1,1
15796,2022-09-21 19:48:57,Electronics,96,2,2699,Credit Card,56,1.0,Manuel Cruz,Male,1,1
15796,2022-03-14 09:40:29,Home,94,4,5255,Credit Card,56,,Manuel Cruz,Male,1,2
15796,2022-11-27 19:49:40,Books,262,1,2038,Credit Card,56,1.0,Manuel Cruz,Male,1,4
15796,2022-02-20 07:25:22,Electronics,378,2,3513,Cash,56,0.0,Manuel Cruz,Male,1,1
13337,2021-07-24 04:17:04,Clothing,412,2,4538,Cash,37,0.0,Jennifer Williams,Female,0,3
13337,2021-04-17 17:25:01,Home,45,5,1326,PayPal,37,0.0,Jennifer Williams,Female,0,2
13337,2020-07-19 00:58:28,Clothing,344,1,2419,Credit Card,37,0.0,Jennifer Williams,Female,0,3
13337,2022-03-09 20:40:45,Books,176,3,2654,Cash,37,1.0,Jennifer Williams,Female,0,4
13337,2022-10-26 16:40:12,Electronics,215,2,1050,Credit Card,37,1.0,Jennifer Williams,Female,0,1
13337,2021-04-27 14:18:51,Books,252,4,2138,Credit Card,37,0.0,Jennifer Williams,Female,0,4
